game_id,turn,throws,human_soldiers,agent,agent_soldiers,soldier_set_match,strict_match,first_match,jaccard
AhmadG3,69,"6,3","B2,B7",TLE,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",TLA-S,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",LOOK,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",LOOK-no-enum,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",LOOK-no-LA,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",PSA,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",GA-Expert,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",GA-Original,C8,0,0,0,0.0
AhmadG3,69,"6,3","B2,B7",Random,"B2,C8",0,0,1,0.333
AhmadG3,71,3,C8,TLE,C8,1,1,1,1.0
AhmadG3,71,3,C8,TLA-S,C8,1,1,1,1.0
AhmadG3,71,3,C8,LOOK,C8,1,1,1,1.0
AhmadG3,71,3,C8,LOOK-no-enum,B8,0,0,0,0.0
AhmadG3,71,3,C8,LOOK-no-LA,C8,1,1,1,1.0
AhmadG3,71,3,C8,PSA,C7,0,0,0,0.0
AhmadG3,71,3,C8,GA-Expert,C7,0,0,0,0.0
AhmadG3,71,3,C8,GA-Original,C8,1,1,1,1.0
AhmadG3,71,3,C8,Random,B8,0,0,0,0.0
AhmadG3,73,2,C5,TLE,C7,0,0,0,0.0
AhmadG3,73,2,C5,TLA-S,C5,1,1,1,1.0
AhmadG3,73,2,C5,LOOK,C5,1,1,1,1.0
AhmadG3,73,2,C5,LOOK-no-enum,C5,1,1,1,1.0
AhmadG3,73,2,C5,LOOK-no-LA,C5,1,1,1,1.0
AhmadG3,73,2,C5,PSA,C5,1,1,1,1.0
AhmadG3,73,2,C5,GA-Expert,C5,1,1,1,1.0
AhmadG3,73,2,C5,GA-Original,C5,1,1,1,1.0
AhmadG3,73,2,C5,Random,C5,1,1,1,1.0
AhmadG3,75,"4,3",C3,TLE,"C3,C7",0,0,1,0.5
AhmadG3,75,"4,3",C3,TLA-S,"C3,C7",0,0,1,0.5
AhmadG3,75,"4,3",C3,LOOK,"C3,C7",0,0,1,0.5
AhmadG3,75,"4,3",C3,LOOK-no-enum,C3,1,0,1,1.0
AhmadG3,75,"4,3",C3,LOOK-no-LA,"C3,C7",0,0,1,0.5
AhmadG3,75,"4,3",C3,PSA,C3,1,0,1,1.0
AhmadG3,75,"4,3",C3,GA-Expert,C3,1,0,1,1.0
AhmadG3,75,"4,3",C3,GA-Original,"C3,C7",0,0,1,0.5
AhmadG3,75,"4,3",C3,Random,"B8,C3",0,0,0,0.5
AhmadG4,1,"4,6,1,3",A1,TLE,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,TLA-S,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,LOOK,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,LOOK-no-enum,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,LOOK-no-LA,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,PSA,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,GA-Expert,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,GA-Original,A1,1,1,1,1.0
AhmadG4,1,"4,6,1,3",A1,Random,A1,1,1,1,1.0
AhmadG4,3,2,C3,TLE,C3,1,1,1,1.0
AhmadG4,3,2,C3,TLA-S,C3,1,1,1,1.0
AhmadG4,3,2,C3,LOOK,C3,1,1,1,1.0
AhmadG4,3,2,C3,LOOK-no-enum,C3,1,1,1,1.0
AhmadG4,3,2,C3,LOOK-no-LA,C3,1,1,1,1.0
AhmadG4,3,2,C3,PSA,C3,1,1,1,1.0
AhmadG4,3,2,C3,GA-Expert,C3,1,1,1,1.0
AhmadG4,3,2,C3,GA-Original,C3,1,1,1,1.0
AhmadG4,3,2,C3,Random,C3,1,1,1,1.0
AhmadG4,5,2,C1,TLE,C1,1,1,1,1.0
AhmadG4,5,2,C1,TLA-S,C1,1,1,1,1.0
AhmadG4,5,2,C1,LOOK,C1,1,1,1,1.0
AhmadG4,5,2,C1,LOOK-no-enum,C1,1,1,1,1.0
AhmadG4,5,2,C1,LOOK-no-LA,C1,1,1,1,1.0
AhmadG4,5,2,C1,PSA,C1,1,1,1,1.0
AhmadG4,5,2,C1,GA-Expert,C1,1,1,1,1.0
AhmadG4,5,2,C1,GA-Original,C1,1,1,1,1.0
AhmadG4,5,2,C1,Random,C1,1,1,1,1.0
AhmadG4,7,3,B2,TLE,B2,1,1,1,1.0
AhmadG4,7,3,B2,TLA-S,B2,1,1,1,1.0
AhmadG4,7,3,B2,LOOK,B2,1,1,1,1.0
AhmadG4,7,3,B2,LOOK-no-enum,B2,1,1,1,1.0
AhmadG4,7,3,B2,LOOK-no-LA,B2,1,1,1,1.0
AhmadG4,7,3,B2,PSA,B2,1,1,1,1.0
AhmadG4,7,3,B2,GA-Expert,B2,1,1,1,1.0
AhmadG4,7,3,B2,GA-Original,B2,1,1,1,1.0
AhmadG4,7,3,B2,Random,B2,1,1,1,1.0
AhmadG4,9,2,B5,TLE,B5,1,1,1,1.0
AhmadG4,9,2,B5,TLA-S,B5,1,1,1,1.0
AhmadG4,9,2,B5,LOOK,B5,1,1,1,1.0
AhmadG4,9,2,B5,LOOK-no-enum,B5,1,1,1,1.0
AhmadG4,9,2,B5,LOOK-no-LA,B5,1,1,1,1.0
AhmadG4,9,2,B5,PSA,B5,1,1,1,1.0
AhmadG4,9,2,B5,GA-Expert,B5,1,1,1,1.0
AhmadG4,9,2,B5,GA-Original,B5,1,1,1,1.0
AhmadG4,9,2,B5,Random,B5,1,1,1,1.0
AhmadG4,11,"1,3","A2,B7",TLE,A2,0,0,1,0.5
AhmadG4,11,"1,3","A2,B7",TLA-S,A2,0,0,1,0.5
AhmadG4,11,"1,3","A2,B7",LOOK,"A2,B7",1,0,1,1.0
AhmadG4,11,"1,3","A2,B7",LOOK-no-enum,"A2,B7",1,0,1,1.0
AhmadG4,11,"1,3","A2,B7",LOOK-no-LA,B7,0,0,0,0.5
AhmadG4,11,"1,3","A2,B7",PSA,"A2,B7",1,1,1,1.0
AhmadG4,11,"1,3","A2,B7",GA-Expert,"A2,B7",1,0,1,1.0
AhmadG4,11,"1,3","A2,B7",GA-Original,"A2,B7",1,0,1,1.0
AhmadG4,11,"1,3","A2,B7",Random,B7,0,0,0,0.5
AhmadG4,13,2,A1,TLE,A1,1,1,1,1.0
AhmadG4,13,2,A1,TLA-S,A1,1,1,1,1.0
AhmadG4,13,2,A1,LOOK,A1,1,1,1,1.0
AhmadG4,13,2,A1,LOOK-no-enum,A1,1,1,1,1.0
AhmadG4,13,2,A1,LOOK-no-LA,A1,1,1,1,1.0
AhmadG4,13,2,A1,PSA,A1,1,1,1,1.0
AhmadG4,13,2,A1,GA-Expert,A1,1,1,1,1.0
AhmadG4,13,2,A1,GA-Original,A1,1,1,1,1.0
AhmadG4,13,2,A1,Random,A1,1,1,1,1.0
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",TLE,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",TLA-S,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",LOOK,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",LOOK-no-enum,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",LOOK-no-LA,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",PSA,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",GA-Expert,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",GA-Original,B2,0,0,0,0.25
AhmadG4,15,"1,1,1,2","A3,A4,A5,B2",Random,"A3,B2",0,0,1,0.5
AhmadG4,17,2,B4,TLE,A4,0,0,0,0.0
AhmadG4,17,2,B4,TLA-S,A3,0,0,0,0.0
AhmadG4,17,2,B4,LOOK,B4,1,1,1,1.0
AhmadG4,17,2,B4,LOOK-no-enum,A3,0,0,0,0.0
AhmadG4,17,2,B4,LOOK-no-LA,B4,1,1,1,1.0
AhmadG4,17,2,B4,PSA,A3,0,0,0,0.0
AhmadG4,17,2,B4,GA-Expert,B4,1,1,1,1.0
AhmadG4,17,2,B4,GA-Original,A3,0,0,0,0.0
AhmadG4,17,2,B4,Random,A2,0,0,0,0.0
AhmadG4,19,2,A3,TLE,B6,0,0,0,0.0
AhmadG4,19,2,A3,TLA-S,B6,0,0,0,0.0
AhmadG4,19,2,A3,LOOK,B6,0,0,0,0.0
AhmadG4,19,2,A3,LOOK-no-enum,B6,0,0,0,0.0
AhmadG4,19,2,A3,LOOK-no-LA,B6,0,0,0,0.0
AhmadG4,19,2,A3,PSA,B6,0,0,0,0.0
AhmadG4,19,2,A3,GA-Expert,B6,0,0,0,0.0
AhmadG4,19,2,A3,GA-Original,B6,0,0,0,0.0
AhmadG4,19,2,A3,Random,A4,0,0,0,0.0
AhmadG4,21,2,B6,TLE,B6,1,1,1,1.0
AhmadG4,21,2,B6,TLA-S,B6,1,1,1,1.0
AhmadG4,21,2,B6,LOOK,B6,1,1,1,1.0
AhmadG4,21,2,B6,LOOK-no-enum,B6,1,1,1,1.0
AhmadG4,21,2,B6,LOOK-no-LA,B6,1,1,1,1.0
AhmadG4,21,2,B6,PSA,B6,1,1,1,1.0
AhmadG4,21,2,B6,GA-Expert,B6,1,1,1,1.0
AhmadG4,21,2,B6,GA-Original,B6,1,1,1,1.0
AhmadG4,21,2,B6,Random,A4,0,0,0,0.0
AhmadG4,23,"6,3","A1,A4",TLE,"A1,B8",0,0,1,0.333
AhmadG4,23,"6,3","A1,A4",TLA-S,"A1,B8",0,0,1,0.333
AhmadG4,23,"6,3","A1,A4",LOOK,"A1,A4",1,1,1,1.0
AhmadG4,23,"6,3","A1,A4",LOOK-no-enum,A4,0,0,0,0.5
AhmadG4,23,"6,3","A1,A4",LOOK-no-LA,"A1,A4",1,1,1,1.0
AhmadG4,23,"6,3","A1,A4",PSA,A1,0,0,1,0.5
AhmadG4,23,"6,3","A1,A4",GA-Expert,A1,0,0,1,0.5
AhmadG4,23,"6,3","A1,A4",GA-Original,A1,0,0,1,0.5
AhmadG4,23,"6,3","A1,A4",Random,"A1,B8",0,0,1,0.333
AhmadG4,25,2,B8,TLE,B8,1,1,1,1.0
AhmadG4,25,2,B8,TLA-S,B8,1,1,1,1.0
AhmadG4,25,2,B8,LOOK,A2,0,0,0,0.0
AhmadG4,25,2,B8,LOOK-no-enum,A2,0,0,0,0.0
AhmadG4,25,2,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG4,25,2,B8,PSA,B8,1,1,1,1.0
AhmadG4,25,2,B8,GA-Expert,B8,1,1,1,1.0
AhmadG4,25,2,B8,GA-Original,B8,1,1,1,1.0
AhmadG4,25,2,B8,Random,A2,0,0,0,0.0
AhmadG4,27,2,B6,TLE,B6,1,1,1,1.0
AhmadG4,27,2,B6,TLA-S,B6,1,1,1,1.0
AhmadG4,27,2,B6,LOOK,B6,1,1,1,1.0
AhmadG4,27,2,B6,LOOK-no-enum,B6,1,1,1,1.0
AhmadG4,27,2,B6,LOOK-no-LA,B6,1,1,1,1.0
AhmadG4,27,2,B6,PSA,B6,1,1,1,1.0
AhmadG4,27,2,B6,GA-Expert,B6,1,1,1,1.0
AhmadG4,27,2,B6,GA-Original,B6,1,1,1,1.0
AhmadG4,27,2,B6,Random,B6,1,1,1,1.0
AhmadG4,29,2,B8,TLE,B8,1,1,1,1.0
AhmadG4,29,2,B8,TLA-S,B8,1,1,1,1.0
AhmadG4,29,2,B8,LOOK,A2,0,0,0,0.0
AhmadG4,29,2,B8,LOOK-no-enum,A2,0,0,0,0.0
AhmadG4,29,2,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG4,29,2,B8,PSA,B8,1,1,1,1.0
AhmadG4,29,2,B8,GA-Expert,B8,1,1,1,1.0
AhmadG4,29,2,B8,GA-Original,B8,1,1,1,1.0
AhmadG4,29,2,B8,Random,A2,0,0,0,0.0
AhmadG4,31,2,A1,TLE,A2,0,0,0,0.0
AhmadG4,31,2,A1,TLA-S,A2,0,0,0,0.0
AhmadG4,31,2,A1,LOOK,A2,0,0,0,0.0
AhmadG4,31,2,A1,LOOK-no-enum,A2,0,0,0,0.0
AhmadG4,31,2,A1,LOOK-no-LA,A2,0,0,0,0.0
AhmadG4,31,2,A1,PSA,A1,1,1,1,1.0
AhmadG4,31,2,A1,GA-Expert,A2,0,0,0,0.0
AhmadG4,31,2,A1,GA-Original,A2,0,0,0,0.0
AhmadG4,31,2,A1,Random,A2,0,0,0,0.0
AhmadG4,33,3,B2,TLE,B2,1,1,1,1.0
AhmadG4,33,3,B2,TLA-S,B2,1,1,1,1.0
AhmadG4,33,3,B2,LOOK,B2,1,1,1,1.0
AhmadG4,33,3,B2,LOOK-no-enum,B2,1,1,1,1.0
AhmadG4,33,3,B2,LOOK-no-LA,B2,1,1,1,1.0
AhmadG4,33,3,B2,PSA,B2,1,1,1,1.0
AhmadG4,33,3,B2,GA-Expert,B2,1,1,1,1.0
AhmadG4,33,3,B2,GA-Original,B2,1,1,1,1.0
AhmadG4,33,3,B2,Random,A2,0,0,0,0.0
AhmadG4,35,2,B5,TLE,B5,1,1,1,1.0
AhmadG4,35,2,B5,TLA-S,B5,1,1,1,1.0
AhmadG4,35,2,B5,LOOK,B5,1,1,1,1.0
AhmadG4,35,2,B5,LOOK-no-enum,B5,1,1,1,1.0
AhmadG4,35,2,B5,LOOK-no-LA,B5,1,1,1,1.0
AhmadG4,35,2,B5,PSA,B5,1,1,1,1.0
AhmadG4,35,2,B5,GA-Expert,B5,1,1,1,1.0
AhmadG4,35,2,B5,GA-Original,B5,1,1,1,1.0
AhmadG4,35,2,B5,Random,B5,1,1,1,1.0
AhmadG4,37,"1,1,2","A6,A7",TLE,"A6,B7",0,0,1,0.333
AhmadG4,37,"1,1,2","A6,A7",TLA-S,"A6,B7",0,0,1,0.333
AhmadG4,37,"1,1,2","A6,A7",LOOK,"A6,B7",0,0,1,0.333
AhmadG4,37,"1,1,2","A6,A7",LOOK-no-enum,A6,0,0,1,0.5
AhmadG4,37,"1,1,2","A6,A7",LOOK-no-LA,B7,0,0,0,0.0
AhmadG4,37,"1,1,2","A6,A7",PSA,A6,0,0,1,0.5
AhmadG4,37,"1,1,2","A6,A7",GA-Expert,A6,0,0,1,0.5
AhmadG4,37,"1,1,2","A6,A7",GA-Original,A6,0,0,1,0.5
AhmadG4,37,"1,1,2","A6,A7",Random,"A6,B7",0,0,1,0.333
AhmadG4,39,2,A3,TLE,A6,0,0,0,0.0
AhmadG4,39,2,A3,TLA-S,A6,0,0,0,0.0
AhmadG4,39,2,A3,LOOK,A6,0,0,0,0.0
AhmadG4,39,2,A3,LOOK-no-enum,A3,1,1,1,1.0
AhmadG4,39,2,A3,LOOK-no-LA,B7,0,0,0,0.0
AhmadG4,39,2,A3,PSA,A3,1,1,1,1.0
AhmadG4,39,2,A3,GA-Expert,A3,1,1,1,1.0
AhmadG4,39,2,A3,GA-Original,B7,0,0,0,0.0
AhmadG4,39,2,A3,Random,B7,0,0,0,0.0
AhmadG4,41,"4,1,4,2","A2,A6,A8",TLE,"A2,A8",0,0,1,0.667
AhmadG4,41,"4,1,4,2","A2,A6,A8",TLA-S,"A2,A8",0,0,1,0.667
AhmadG4,41,"4,1,4,2","A2,A6,A8",LOOK,"A2,A8",0,0,1,0.667
AhmadG4,41,"4,1,4,2","A2,A6,A8",LOOK-no-enum,"A2,A6",0,0,1,0.667
AhmadG4,41,"4,1,4,2","A2,A6,A8",LOOK-no-LA,"A2,A8",0,0,1,0.667
AhmadG4,41,"4,1,4,2","A2,A6,A8",PSA,"A2,A6,A8",1,1,1,1.0
AhmadG4,41,"4,1,4,2","A2,A6,A8",GA-Expert,"A1,A2,A6",0,0,0,0.5
AhmadG4,41,"4,1,4,2","A2,A6,A8",GA-Original,"A1,A8",0,0,0,0.25
AhmadG4,41,"4,1,4,2","A2,A6,A8",Random,"A1,A2,A6",0,0,0,0.5
AhmadG4,43,3,B7,TLE,A7,0,0,0,0.0
AhmadG4,43,3,B7,TLA-S,A1,0,0,0,0.0
AhmadG4,43,3,B7,LOOK,B7,1,1,1,1.0
AhmadG4,43,3,B7,LOOK-no-enum,B7,1,1,1,1.0
AhmadG4,43,3,B7,LOOK-no-LA,B7,1,1,1,1.0
AhmadG4,43,3,B7,PSA,B7,1,1,1,1.0
AhmadG4,43,3,B7,GA-Expert,B7,1,1,1,1.0
AhmadG4,43,3,B7,GA-Original,B7,1,1,1,1.0
AhmadG4,43,3,B7,Random,B7,1,1,1,1.0
AhmadG4,45,"1,2",C7,TLE,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,TLA-S,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,LOOK,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,LOOK-no-enum,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,LOOK-no-LA,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,PSA,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,GA-Expert,C7,1,1,1,1.0
AhmadG4,45,"1,2",C7,GA-Original,"A4,C7",0,0,0,0.5
AhmadG4,45,"1,2",C7,Random,"A1,A7",0,0,0,0.0
AhmadG4,47,"1,1,3","A4,C4",TLE,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",TLA-S,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",LOOK,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",LOOK-no-enum,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",LOOK-no-LA,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",PSA,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",GA-Expert,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",GA-Original,C4,0,0,0,0.5
AhmadG4,47,"1,1,3","A4,C4",Random,"A4,A7",0,0,1,0.333
AhmadG4,49,2,A1,TLE,A7,0,0,0,0.0
AhmadG4,49,2,A1,TLA-S,A7,0,0,0,0.0
AhmadG4,49,2,A1,LOOK,A7,0,0,0,0.0
AhmadG4,49,2,A1,LOOK-no-enum,A7,0,0,0,0.0
AhmadG4,49,2,A1,LOOK-no-LA,A7,0,0,0,0.0
AhmadG4,49,2,A1,PSA,A7,0,0,0,0.0
AhmadG4,49,2,A1,GA-Expert,A7,0,0,0,0.0
AhmadG4,49,2,A1,GA-Original,A7,0,0,0,0.0
AhmadG4,49,2,A1,Random,A7,0,0,0,0.0
AhmadG4,51,2,A3,TLE,B2,0,0,0,0.0
AhmadG4,51,2,A3,TLA-S,B2,0,0,0,0.0
AhmadG4,51,2,A3,LOOK,B2,0,0,0,0.0
AhmadG4,51,2,A3,LOOK-no-enum,A3,1,1,1,1.0
AhmadG4,51,2,A3,LOOK-no-LA,B2,0,0,0,0.0
AhmadG4,51,2,A3,PSA,B2,0,0,0,0.0
AhmadG4,51,2,A3,GA-Expert,B2,0,0,0,0.0
AhmadG4,51,2,A3,GA-Original,A7,0,0,0,0.0
AhmadG4,51,2,A3,Random,B2,0,0,0,0.0
AhmadG4,53,"4,1,3",B2,TLE,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,TLA-S,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,LOOK,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,LOOK-no-enum,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,LOOK-no-LA,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,PSA,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,GA-Expert,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,GA-Original,B2,1,1,1,1.0
AhmadG4,53,"4,1,3",B2,Random,"A7,B2",0,0,0,0.5
AhmadG5,5,"1,2",A1,TLE,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,TLA-S,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,LOOK,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,LOOK-no-enum,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,LOOK-no-LA,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,PSA,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,GA-Expert,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,GA-Original,A1,1,1,1,1.0
AhmadG5,5,"1,2",A1,Random,A1,1,1,1,1.0
AhmadG5,7,2,B3,TLE,B3,1,1,1,1.0
AhmadG5,7,2,B3,TLA-S,B3,1,1,1,1.0
AhmadG5,7,2,B3,LOOK,B3,1,1,1,1.0
AhmadG5,7,2,B3,LOOK-no-enum,B3,1,1,1,1.0
AhmadG5,7,2,B3,LOOK-no-LA,B3,1,1,1,1.0
AhmadG5,7,2,B3,PSA,B3,1,1,1,1.0
AhmadG5,7,2,B3,GA-Expert,B3,1,1,1,1.0
AhmadG5,7,2,B3,GA-Original,B3,1,1,1,1.0
AhmadG5,7,2,B3,Random,B3,1,1,1,1.0
AhmadG5,9,"6,2",B5,TLE,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,TLA-S,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,LOOK,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,LOOK-no-enum,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,LOOK-no-LA,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,PSA,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,GA-Expert,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,GA-Original,B5,1,1,1,1.0
AhmadG5,9,"6,2",B5,Random,B5,1,1,1,1.0
AhmadG5,11,2,C4,TLE,C4,1,1,1,1.0
AhmadG5,11,2,C4,TLA-S,C4,1,1,1,1.0
AhmadG5,11,2,C4,LOOK,C4,1,1,1,1.0
AhmadG5,11,2,C4,LOOK-no-enum,C4,1,1,1,1.0
AhmadG5,11,2,C4,LOOK-no-LA,C4,1,1,1,1.0
AhmadG5,11,2,C4,PSA,C4,1,1,1,1.0
AhmadG5,11,2,C4,GA-Expert,C4,1,1,1,1.0
AhmadG5,11,2,C4,GA-Original,C4,1,1,1,1.0
AhmadG5,11,2,C4,Random,C4,1,1,1,1.0
AhmadG5,13,"1,3","A2,C2",TLE,A2,0,0,1,0.5
AhmadG5,13,"1,3","A2,C2",TLA-S,A2,0,0,1,0.5
AhmadG5,13,"1,3","A2,C2",LOOK,A2,0,0,1,0.5
AhmadG5,13,"1,3","A2,C2",LOOK-no-enum,A2,0,0,1,0.5
AhmadG5,13,"1,3","A2,C2",LOOK-no-LA,C2,0,0,0,0.5
AhmadG5,13,"1,3","A2,C2",PSA,A2,0,0,1,0.5
AhmadG5,13,"1,3","A2,C2",GA-Expert,C2,0,0,0,0.5
AhmadG5,13,"1,3","A2,C2",GA-Original,C2,0,0,0,0.5
AhmadG5,13,"1,3","A2,C2",Random,A2,0,0,1,0.5
AhmadG5,15,"4,1,2","A1,A3",TLE,"A1,A3",1,0,1,1.0
AhmadG5,15,"4,1,2","A1,A3",TLA-S,"A1,A3",1,0,1,1.0
AhmadG5,15,"4,1,2","A1,A3",LOOK,"A1,A3",1,0,1,1.0
AhmadG5,15,"4,1,2","A1,A3",LOOK-no-enum,A1,0,0,1,0.5
AhmadG5,15,"4,1,2","A1,A3",LOOK-no-LA,"A1,A3",1,0,1,1.0
AhmadG5,15,"4,1,2","A1,A3",PSA,"A1,A3",1,0,1,1.0
AhmadG5,15,"4,1,2","A1,A3",GA-Expert,A1,0,0,1,0.5
AhmadG5,15,"4,1,2","A1,A3",GA-Original,A1,0,0,1,0.5
AhmadG5,15,"4,1,2","A1,A3",Random,A3,0,0,0,0.5
AhmadG5,17,"1,2","A4,B6",TLE,"A4,B6",1,1,1,1.0
AhmadG5,17,"1,2","A4,B6",TLA-S,"A4,B6",1,1,1,1.0
AhmadG5,17,"1,2","A4,B6",LOOK,"A4,B6",1,0,1,1.0
AhmadG5,17,"1,2","A4,B6",LOOK-no-enum,A4,0,0,1,0.5
AhmadG5,17,"1,2","A4,B6",LOOK-no-LA,B6,0,0,0,0.5
AhmadG5,17,"1,2","A4,B6",PSA,A4,0,0,1,0.5
AhmadG5,17,"1,2","A4,B6",GA-Expert,"A2,B6",0,0,0,0.333
AhmadG5,17,"1,2","A4,B6",GA-Original,"A4,B6",1,1,1,1.0
AhmadG5,17,"1,2","A4,B6",Random,"A2,B6",0,0,0,0.333
AhmadG5,19,2,A3,TLE,B8,0,0,0,0.0
AhmadG5,19,2,A3,TLA-S,B8,0,0,0,0.0
AhmadG5,19,2,A3,LOOK,B8,0,0,0,0.0
AhmadG5,19,2,A3,LOOK-no-enum,A3,1,1,1,1.0
AhmadG5,19,2,A3,LOOK-no-LA,B8,0,0,0,0.0
AhmadG5,19,2,A3,PSA,A3,1,1,1,1.0
AhmadG5,19,2,A3,GA-Expert,A3,1,1,1,1.0
AhmadG5,19,2,A3,GA-Original,A3,1,1,1,1.0
AhmadG5,19,2,A3,Random,A3,1,1,1,1.0
AhmadG5,21,3,B8,TLE,B8,1,1,1,1.0
AhmadG5,21,3,B8,TLA-S,B8,1,1,1,1.0
AhmadG5,21,3,B8,LOOK,B8,1,1,1,1.0
AhmadG5,21,3,B8,LOOK-no-enum,B8,1,1,1,1.0
AhmadG5,21,3,B8,LOOK-no-LA,B8,1,1,1,1.0
AhmadG5,21,3,B8,PSA,B8,1,1,1,1.0
AhmadG5,21,3,B8,GA-Expert,B8,1,1,1,1.0
AhmadG5,21,3,B8,GA-Original,B8,1,1,1,1.0
AhmadG5,21,3,B8,Random,B8,1,1,1,1.0
AhmadG5,23,3,A2,TLE,A2,1,1,1,1.0
AhmadG5,23,3,A2,TLA-S,A2,1,1,1,1.0
AhmadG5,23,3,A2,LOOK,A2,1,1,1,1.0
AhmadG5,23,3,A2,LOOK-no-enum,A2,1,1,1,1.0
AhmadG5,23,3,A2,LOOK-no-LA,A2,1,1,1,1.0
AhmadG5,23,3,A2,PSA,A2,1,1,1,1.0
AhmadG5,23,3,A2,GA-Expert,A2,1,1,1,1.0
AhmadG5,23,3,A2,GA-Original,A2,1,1,1,1.0
AhmadG5,23,3,A2,Random,C6,0,0,0,0.0
AhmadG5,25,"6,1,3","A5,C6",TLE,"A5,C6",1,1,1,1.0
AhmadG5,25,"6,1,3","A5,C6",TLA-S,"A5,C6",1,1,1,1.0
AhmadG5,25,"6,1,3","A5,C6",LOOK,C6,0,0,0,0.5
AhmadG5,25,"6,1,3","A5,C6",LOOK-no-enum,"A5,C6",1,1,1,1.0
AhmadG5,25,"6,1,3","A5,C6",LOOK-no-LA,C6,0,0,0,0.5
AhmadG5,25,"6,1,3","A5,C6",PSA,"A5,B2",0,0,1,0.333
AhmadG5,25,"6,1,3","A5,C6",GA-Expert,"A1,B2,C6",0,0,0,0.25
AhmadG5,25,"6,1,3","A5,C6",GA-Original,"B2,C6",0,0,0,0.333
AhmadG5,25,"6,1,3","A5,C6",Random,"A1,C6",0,0,0,0.333
AhmadG5,27,"1,3","A6,B4",TLE,"A6,B2",0,0,1,0.333
AhmadG5,27,"1,3","A6,B4",TLA-S,"A6,B2",0,0,1,0.333
AhmadG5,27,"1,3","A6,B4",LOOK,B4,0,0,0,0.5
AhmadG5,27,"1,3","A6,B4",LOOK-no-enum,A6,0,0,1,0.5
